date,district,block,rainfall_mm,river_level_m,flood_incidents,population_exposed,road_access_score,dry_ration_kits_needed
2022-06-19,Jagatsinghpur,Balikuda,38.4,4.02,0,81000,0.58,93
2022-06-20,Jagatsinghpur,Balikuda,81.8,4.66,3,81000,0.58,348
2022-06-21,Jagatsinghpur,Balikuda,32.1,3.39,0,81000,0.58,69
2022-06-22,Jagatsinghpur,Balikuda,20.2,3.37,0,81000,0.58,56
2022-06-23,Jagatsinghpur,Balikuda,27.8,3.77,0,81000,0.58,50
2022-06-24,Jagatsinghpur,Balikuda,36.8,3.67,0,81000,0.58,80
2022-06-25,Jagatsinghpur,Balikuda,13.8,3.35,0,81000,0.58,50
2022-06-26,Jagatsinghpur,Balikuda,49.5,4.03,0,81000,0.58,91
2022-06-27,Jagatsinghpur,Balikuda,8.0,3.21,0,81000,0.58,50
2022-06-28,Jagatsinghpur,Balikuda,20.7,3.47,0,81000,0.58,50
2022-06-29,Jagatsinghpur,Balikuda,18.6,3.31,0,81000,0.58,54
2022-06-30,Jagatsinghpur,Balikuda,18.3,3.33,0,81000,0.58,62
2022-07-01,Jagatsinghpur,Balikuda,13.1,4.1,0,81000,0.58,66
2022-07-02,Jagatsinghpur,Balikuda,10.7,3.61,0,81000,0.58,62
2022-07-03,Jagatsinghpur,Balikuda,9.2,4.0,0,81000,0.58,73
2022-07-04,Jagatsinghpur,Balikuda,29.2,4.32,1,81000,0.58,163
2022-07-05,Jagatsinghpur,Balikuda,18.9,3.93,0,81000,0.58,50
2022-07-06,Jagatsinghpur,Balikuda,9.1,3.73,0,81000,0.58,50
2022-07-07,Jagatsinghpur,Balikuda,29.4,4.02,0,81000,0.58,84
2022-07-08,Jagatsinghpur,Balikuda,24.3,3.95,0,81000,0.58,53
2022-07-09,Jagatsinghpur,Balikuda,5.8,3.57,0,81000,0.58,50
2022-07-10,Jagatsinghpur,Balikuda,30.6,4.38,1,81000,0.58,168
2022-07-11,Jagatsinghpur,Balikuda,19.2,3.74,0,81000,0.58,50
2022-07-12,Jagatsinghpur,Balikuda,37.1,3.89,0,81000,0.58,72
2022-07-13,Jagatsinghpur,Balikuda,6.9,3.98,0,81000,0.58,61
2022-07-14,Jagatsinghpur,Balikuda,15.8,3.88,0,81000,0.58,57
2022-07-15,Jagatsinghpur,Balikuda,8.5,3.98,0,81000,0.58,50
2022-07-16,Jagatsinghpur,Balikuda,16.4,3.64,0,81000,0.58,50
2022-07-17,Jagatsinghpur,Balikuda,50.4,4.5,0,81000,0.58,126
2022-07-18,Jagatsinghpur,Balikuda,43.3,4.2,0,81000,0.58,84
2022-07-19,Jagatsinghpur,Balikuda,17.0,3.76,0,81000,0.58,52
2022-07-20,Jagatsinghpur,Balikuda,33.3,4.37,0,81000,0.58,107
2022-07-21,Jagatsinghpur,Balikuda,38.8,4.25,0,81000,0.58,99
2022-07-22,Jagatsinghpur,Balikuda,21.2,3.82,0,81000,0.58,54
2022-07-23,Jagatsinghpur,Balikuda,19.0,4.07,0,81000,0.58,84
2022-07-24,Jagatsinghpur,Balikuda,55.8,4.82,2,81000,0.58,286
2022-07-25,Jagatsinghpur,Balikuda,22.3,3.92,0,81000,0.58,50
2022-07-26,Jagatsinghpur,Balikuda,165.4,6.86,8,81000,0.58,880
2022-07-27,Jagatsinghpur,Balikuda,36.8,4.36,0,81000,0.58,116
2022-07-28,Jagatsinghpur,Balikuda,28.0,3.92,0,81000,0.58,67
2022-07-29,Jagatsinghpur,Balikuda,4.7,3.33,0,81000,0.58,50
2022-07-30,Jagatsinghpur,Balikuda,47.7,4.5,3,81000,0.58,298
2022-07-31,Jagatsinghpur,Balikuda,27.8,4.09,0,81000,0.58,103
2022-08-01,Jagatsinghpur,Balikuda,43.4,4.36,1,81000,0.58,173
2022-08-02,Jagatsinghpur,Balikuda,1.4,3.54,0,81000,0.58,50
2022-08-03,Jagatsinghpur,Balikuda,57.9,5.02,1,81000,0.58,252
2022-08-04,Jagatsinghpur,Balikuda,26.9,4.4,0,81000,0.58,122
2022-08-05,Jagatsinghpur,Balikuda,16.4,4.07,0,81000,0.58,61
2022-08-06,Jagatsinghpur,Balikuda,32.5,4.17,0,81000,0.58,90
2022-08-07,Jagatsinghpur,Balikuda,74.7,5.13,1,81000,0.58,267
2022-08-08,Jagatsinghpur,Balikuda,40.6,4.27,0,81000,0.58,104
2022-08-09,Jagatsinghpur,Balikuda,10.3,3.84,0,81000,0.58,50
2022-08-10,Jagatsinghpur,Balikuda,8.3,4.39,0,81000,0.58,80
2022-08-11,Jagatsinghpur,Balikuda,24.0,3.76,0,81000,0.58,60
2022-08-12,Jagatsinghpur,Balikuda,105.2,5.18,2,81000,0.58,343
2022-08-13,Jagatsinghpur,Balikuda,24.3,4.13,0,81000,0.58,80
2022-08-14,Jagatsinghpur,Balikuda,20.1,3.87,0,81000,0.58,50
2022-08-15,Jagatsinghpur,Balikuda,39.7,3.93,0,81000,0.58,81
2022-08-16,Jagatsinghpur,Balikuda,56.0,4.71,0,81000,0.58,173
2022-08-17,Jagatsinghpur,Balikuda,12.1,3.56,0,81000,0.58,50
2022-08-18,Jagatsinghpur,Balikuda,23.6,4.55,1,81000,0.58,161
2022-08-19,Jagatsinghpur,Balikuda,60.7,4.73,3,81000,0.58,315
2022-08-20,Jagatsinghpur,Balikuda,5.2,3.68,0,81000,0.58,54
2022-08-21,Jagatsinghpur,Balikuda,245.9,7.85,12,81000,0.58,1274
2022-08-22,Jagatsinghpur,Balikuda,15.4,4.34,0,81000,0.58,86
2022-08-23,Jagatsinghpur,Balikuda,17.4,3.74,0,81000,0.58,50
2022-08-24,Jagatsinghpur,Balikuda,17.2,4.1,0,81000,0.58,75
2022-08-25,Jagatsinghpur,Balikuda,4.4,3.9,0,81000,0.58,50
2022-08-26,Jagatsinghpur,Balikuda,18.8,3.57,0,81000,0.58,50
2022-08-27,Jagatsinghpur,Balikuda,37.0,4.51,0,81000,0.58,115
2022-08-28,Jagatsinghpur,Balikuda,26.9,4.15,0,81000,0.58,96
2022-08-29,Jagatsinghpur,Balikuda,54.6,4.25,1,81000,0.58,177
2022-08-30,Jagatsinghpur,Balikuda,87.6,4.89,3,81000,0.58,364
2022-08-31,Jagatsinghpur,Balikuda,11.8,3.95,0,81000,0.58,50
2022-09-01,Jagatsinghpur,Balikuda,52.5,4.05,0,81000,0.58,95
2022-09-02,Jagatsinghpur,Balikuda,6.0,3.24,0,81000,0.58,50
2022-09-03,Jagatsinghpur,Balikuda,50.3,4.03,0,81000,0.58,97
2022-09-04,Jagatsinghpur,Balikuda,8.4,3.34,0,81000,0.58,50
2022-09-05,Jagatsinghpur,Balikuda,22.5,3.33,0,81000,0.58,50
2022-09-06,Jagatsinghpur,Balikuda,25.5,3.59,0,81000,0.58,56
2022-09-07,Jagatsinghpur,Balikuda,26.2,3.97,0,81000,0.58,50
2022-09-08,Jagatsinghpur,Balikuda,7.3,3.29,0,81000,0.58,55
2022-09-09,Jagatsinghpur,Balikuda,16.0,3.38,0,81000,0.58,50
2022-09-10,Jagatsinghpur,Balikuda,24.5,3.84,0,81000,0.58,54
2022-09-11,Jagatsinghpur,Balikuda,9.5,3.49,0,81000,0.58,50
2022-09-12,Jagatsinghpur,Balikuda,11.5,3.38,0,81000,0.58,50
2022-09-13,Jagatsinghpur,Balikuda,41.3,3.99,0,81000,0.58,90
2022-09-14,Jagatsinghpur,Balikuda,28.9,3.57,0,81000,0.58,61
2022-09-15,Jagatsinghpur,Balikuda,7.5,3.55,0,81000,0.58,50
2022-09-16,Jagatsinghpur,Balikuda,5.1,3.19,0,81000,0.58,59
2022-09-17,Jagatsinghpur,Balikuda,46.8,3.84,0,81000,0.58,80
2022-09-18,Jagatsinghpur,Balikuda,22.0,3.52,0,81000,0.58,50
2022-09-19,Jagatsinghpur,Balikuda,111.4,5.01,5,81000,0.58,518
2022-09-20,Jagatsinghpur,Balikuda,25.9,3.56,0,81000,0.58,71
2022-09-21,Jagatsinghpur,Balikuda,19.3,3.51,0,81000,0.58,50
2022-09-22,Jagatsinghpur,Balikuda,40.1,3.89,0,81000,0.58,110
2022-09-23,Jagatsinghpur,Balikuda,12.6,3.44,0,81000,0.58,50
2022-09-24,Jagatsinghpur,Balikuda,32.0,4.09,0,81000,0.58,85
2022-09-25,Jagatsinghpur,Balikuda,75.8,4.44,0,81000,0.58,150
2022-09-26,Jagatsinghpur,Balikuda,29.3,3.72,0,81000,0.58,50
2022-09-27,Jagatsinghpur,Balikuda,17.9,3.43,0,81000,0.58,50
2022-09-28,Jagatsinghpur,Balikuda,7.2,3.48,0,81000,0.58,51
2022-09-29,Jagatsinghpur,Balikuda,30.8,3.74,0,81000,0.58,56
2022-09-30,Jagatsinghpur,Balikuda,17.6,3.28,0,81000,0.58,58
2022-10-01,Jagatsinghpur,Balikuda,5.2,3.28,0,81000,0.58,50
2022-10-02,Jagatsinghpur,Balikuda,0.5,3.43,0,81000,0.58,50
2022-10-03,Jagatsinghpur,Balikuda,2.1,3.23,0,81000,0.58,50
2022-10-04,Jagatsinghpur,Balikuda,4.8,3.42,0,81000,0.58,50
2022-10-05,Jagatsinghpur,Balikuda,0.1,3.31,0,81000,0.58,50
2022-10-06,Jagatsinghpur,Balikuda,1.5,3.16,0,81000,0.58,50
2022-10-07,Jagatsinghpur,Balikuda,1.4,3.08,0,81000,0.58,50
2022-10-08,Jagatsinghpur,Balikuda,4.1,3.3,0,81000,0.58,50
2022-10-09,Jagatsinghpur,Balikuda,0.4,3.3,0,81000,0.58,50
2022-10-10,Jagatsinghpur,Balikuda,7.0,3.04,0,81000,0.58,51
2022-10-11,Jagatsinghpur,Balikuda,2.2,3.22,0,81000,0.58,50
2022-10-12,Jagatsinghpur,Balikuda,2.3,3.31,0,81000,0.58,50
2022-10-13,Jagatsinghpur,Balikuda,2.3,3.18,0,81000,0.58,50
2022-10-14,Jagatsinghpur,Balikuda,1.6,3.11,0,81000,0.58,50
2022-10-15,Jagatsinghpur,Balikuda,2.7,3.15,0,81000,0.58,50
2022-10-16,Jagatsinghpur,Balikuda,2.4,3.32,0,81000,0.58,50
2022-10-17,Jagatsinghpur,Balikuda,1.2,2.97,0,81000,0.58,50
2022-10-18,Jagatsinghpur,Balikuda,158.4,5.91,6,81000,0.58,666
2022-10-19,Jagatsinghpur,Balikuda,3.3,3.36,0,81000,0.58,50
2022-10-20,Jagatsinghpur,Balikuda,5.8,3.33,0,81000,0.58,50
2022-10-21,Jagatsinghpur,Balikuda,8.9,3.44,0,81000,0.58,50
2022-10-22,Jagatsinghpur,Balikuda,7.7,3.22,0,81000,0.58,50
2022-10-23,Jagatsinghpur,Balikuda,1.8,3.28,0,81000,0.58,50
2022-10-24,Jagatsinghpur,Balikuda,0.2,3.18,0,81000,0.58,50
2022-10-25,Jagatsinghpur,Balikuda,1.3,3.3,0,81000,0.58,50
2022-10-26,Jagatsinghpur,Balikuda,6.7,3.0,0,81000,0.58,50
2022-10-27,Jagatsinghpur,Balikuda,2.2,3.19,0,81000,0.58,53
2022-10-28,Jagatsinghpur,Balikuda,5.3,3.11,0,81000,0.58,50
2022-10-29,Jagatsinghpur,Balikuda,2.3,3.3,0,81000,0.58,50
2022-10-30,Jagatsinghpur,Balikuda,1.7,3.43,0,81000,0.58,50
2022-10-31,Jagatsinghpur,Balikuda,0.9,3.35,0,81000,0.58,50
2022-11-01,Jagatsinghpur,Balikuda,9.0,2.92,0,81000,0.58,50
2022-11-02,Jagatsinghpur,Balikuda,0.2,3.46,0,81000,0.58,50
2022-11-03,Jagatsinghpur,Balikuda,5.7,3.36,0,81000,0.58,50
2022-11-04,Jagatsinghpur,Balikuda,2.1,2.9,0,81000,0.58,50
2022-11-05,Jagatsinghpur,Balikuda,2.2,3.25,0,81000,0.58,50
2022-11-06,Jagatsinghpur,Balikuda,6.3,3.21,0,81000,0.58,50
2022-11-07,Jagatsinghpur,Balikuda,3.7,3.34,0,81000,0.58,50
2022-11-08,Jagatsinghpur,Balikuda,1.4,3.36,0,81000,0.58,50
2022-11-09,Jagatsinghpur,Balikuda,2.2,2.91,0,81000,0.58,50
2022-11-10,Jagatsinghpur,Balikuda,0.0,3.56,0,81000,0.58,50
2022-11-11,Jagatsinghpur,Balikuda,1.1,3.02,0,81000,0.58,54
2022-11-12,Jagatsinghpur,Balikuda,2.2,3.25,0,81000,0.58,50
2022-11-13,Jagatsinghpur,Balikuda,1.9,3.13,0,81000,0.58,55
2022-11-14,Jagatsinghpur,Balikuda,6.2,3.04,0,81000,0.58,50
2022-11-15,Jagatsinghpur,Balikuda,5.3,3.16,0,81000,0.58,50
2022-11-16,Jagatsinghpur,Balikuda,4.1,3.2,0,81000,0.58,50
2022-11-17,Jagatsinghpur,Balikuda,1.5,3.25,0,81000,0.58,50
2022-11-18,Jagatsinghpur,Balikuda,1.1,3.09,0,81000,0.58,50
2022-11-19,Jagatsinghpur,Balikuda,0.3,2.97,0,81000,0.58,50
2022-11-20,Jagatsinghpur,Balikuda,4.0,3.36,0,81000,0.58,50
2022-11-21,Jagatsinghpur,Balikuda,3.9,3.59,0,81000,0.58,50
2022-11-22,Jagatsinghpur,Balikuda,2.2,3.17,0,81000,0.58,50
2022-11-23,Jagatsinghpur,Balikuda,18.4,3.68,0,81000,0.58,50
2022-11-24,Jagatsinghpur,Balikuda,3.2,3.27,0,81000,0.58,50
2022-11-25,Jagatsinghpur,Balikuda,0.1,3.58,0,81000,0.58,50
2022-11-26,Jagatsinghpur,Balikuda,6.9,3.41,0,81000,0.58,50
2022-11-27,Jagatsinghpur,Balikuda,6.1,3.02,0,81000,0.58,50
2022-11-28,Jagatsinghpur,Balikuda,2.6,3.26,0,81000,0.58,50
2022-11-29,Jagatsinghpur,Balikuda,2.2,3.43,0,81000,0.58,50
2022-11-30,Jagatsinghpur,Balikuda,1.1,2.99,0,81000,0.58,50
2022-12-01,Jagatsinghpur,Balikuda,4.2,3.0,0,81000,0.58,50
2022-12-02,Jagatsinghpur,Balikuda,3.3,3.2,0,81000,0.58,50
2022-12-03,Jagatsinghpur,Balikuda,3.3,3.46,0,81000,0.58,50
2022-12-04,Jagatsinghpur,Balikuda,5.4,3.15,0,81000,0.58,52
2022-12-05,Jagatsinghpur,Balikuda,2.5,3.02,0,81000,0.58,50
2022-12-06,Jagatsinghpur,Balikuda,5.9,3.36,0,81000,0.58,50
2022-12-07,Jagatsinghpur,Balikuda,12.2,3.45,0,81000,0.58,50
2022-12-08,Jagatsinghpur,Balikuda,0.5,3.05,0,81000,0.58,50
2022-12-09,Jagatsinghpur,Balikuda,1.6,3.19,0,81000,0.58,50
2022-12-10,Jagatsinghpur,Balikuda,3.4,3.39,0,81000,0.58,50
2022-12-11,Jagatsinghpur,Balikuda,3.8,2.86,0,81000,0.58,50
2022-12-12,Jagatsinghpur,Balikuda,6.0,2.84,0,81000,0.58,50
2022-12-13,Jagatsinghpur,Balikuda,3.3,3.1,0,81000,0.58,50
2022-12-14,Jagatsinghpur,Balikuda,1.9,3.28,0,81000,0.58,50
2022-12-15,Jagatsinghpur,Balikuda,0.7,3.21,0,81000,0.58,50
2022-12-16,Jagatsinghpur,Balikuda,1.7,3.26,0,81000,0.58,50
2022-12-17,Jagatsinghpur,Balikuda,2.8,3.31,0,81000,0.58,50
2022-12-18,Jagatsinghpur,Balikuda,0.8,3.1,0,81000,0.58,50
2022-12-19,Jagatsinghpur,Balikuda,3.7,3.45,0,81000,0.58,50
2022-12-20,Jagatsinghpur,Balikuda,0.9,3.23,0,81000,0.58,51
2022-12-21,Jagatsinghpur,Balikuda,0.2,3.47,0,81000,0.58,50
2022-12-22,Jagatsinghpur,Balikuda,1.6,2.66,0,81000,0.58,56
2022-12-23,Jagatsinghpur,Balikuda,8.4,3.41,0,81000,0.58,50
2022-12-24,Jagatsinghpur,Balikuda,3.5,2.97,0,81000,0.58,50
2022-12-25,Jagatsinghpur,Balikuda,1.3,3.17,0,81000,0.58,50
2022-12-26,Jagatsinghpur,Balikuda,0.5,3.23,0,81000,0.58,50
2022-12-27,Jagatsinghpur,Balikuda,2.5,3.26,0,81000,0.58,50
2022-12-28,Jagatsinghpur,Balikuda,5.3,3.18,0,81000,0.58,50
2022-12-29,Jagatsinghpur,Balikuda,1.2,3.14,0,81000,0.58,50
2022-12-30,Jagatsinghpur,Balikuda,2.5,3.03,0,81000,0.58,50
2022-12-31,Jagatsinghpur,Balikuda,10.3,3.6,0,81000,0.58,50
2023-01-01,Jagatsinghpur,Balikuda,180.7,6.18,10,81000,0.58,945
2023-01-02,Jagatsinghpur,Balikuda,2.2,2.96,0,81000,0.58,50
2023-01-03,Jagatsinghpur,Balikuda,4.9,3.16,0,81000,0.58,53
2023-01-04,Jagatsinghpur,Balikuda,3.3,3.29,0,81000,0.58,52
2023-01-05,Jagatsinghpur,Balikuda,0.7,3.13,0,81000,0.58,50
2023-01-06,Jagatsinghpur,Balikuda,4.8,3.04,0,81000,0.58,50
2023-01-07,Jagatsinghpur,Balikuda,2.8,3.09,0,81000,0.58,50
2023-01-08,Jagatsinghpur,Balikuda,4.3,3.4,0,81000,0.58,56
2023-01-09,Jagatsinghpur,Balikuda,9.2,3.38,0,81000,0.58,50
2023-01-10,Jagatsinghpur,Balikuda,2.1,3.4,0,81000,0.58,50
2023-01-11,Jagatsinghpur,Balikuda,13.1,3.56,0,81000,0.58,54
2023-01-12,Jagatsinghpur,Balikuda,1.2,3.13,0,81000,0.58,50
2023-01-13,Jagatsinghpur,Balikuda,2.0,3.03,0,81000,0.58,50
2023-01-14,Jagatsinghpur,Balikuda,7.1,3.09,0,81000,0.58,60
2023-01-15,Jagatsinghpur,Balikuda,0.4,3.17,0,81000,0.58,51
2023-01-16,Jagatsinghpur,Balikuda,7.0,3.3,0,81000,0.58,50
2023-01-17,Jagatsinghpur,Balikuda,0.5,3.4,0,81000,0.58,50
2023-01-18,Jagatsinghpur,Balikuda,0.7,3.14,0,81000,0.58,50
2023-01-19,Jagatsinghpur,Balikuda,1.7,3.26,0,81000,0.58,50
2023-01-20,Jagatsinghpur,Balikuda,10.7,3.16,0,81000,0.58,53
2023-01-21,Jagatsinghpur,Balikuda,2.2,3.28,0,81000,0.58,50
2023-01-22,Jagatsinghpur,Balikuda,180.4,6.33,6,81000,0.58,736
2023-01-23,Jagatsinghpur,Balikuda,12.3,3.38,0,81000,0.58,50
2023-01-24,Jagatsinghpur,Balikuda,12.0,3.35,0,81000,0.58,50
2023-01-25,Jagatsinghpur,Balikuda,8.9,3.75,0,81000,0.58,50
2023-01-26,Jagatsinghpur,Balikuda,1.7,3.44,0,81000,0.58,52
2023-01-27,Jagatsinghpur,Balikuda,7.4,3.16,0,81000,0.58,50
2023-01-28,Jagatsinghpur,Balikuda,1.8,2.96,0,81000,0.58,50
2023-01-29,Jagatsinghpur,Balikuda,8.9,3.35,0,81000,0.58,55
2023-01-30,Jagatsinghpur,Balikuda,167.7,6.13,7,81000,0.58,775
2023-01-31,Jagatsinghpur,Balikuda,4.3,3.14,0,81000,0.58,50
2023-02-01,Jagatsinghpur,Balikuda,0.8,2.95,0,81000,0.58,50
2023-02-02,Jagatsinghpur,Balikuda,1.5,2.87,0,81000,0.58,50
2023-02-03,Jagatsinghpur,Balikuda,2.2,3.13,0,81000,0.58,50
2023-02-04,Jagatsinghpur,Balikuda,17.1,3.27,0,81000,0.58,52
2023-02-05,Jagatsinghpur,Balikuda,1.7,3.06,0,81000,0.58,50
2023-02-06,Jagatsinghpur,Balikuda,1.4,3.37,0,81000,0.58,50
2023-02-07,Jagatsinghpur,Balikuda,3.8,3.19,0,81000,0.58,50
2023-02-08,Jagatsinghpur,Balikuda,6.7,3.37,0,81000,0.58,50
2023-02-09,Jagatsinghpur,Balikuda,7.6,3.2,0,81000,0.58,50
2023-02-10,Jagatsinghpur,Balikuda,6.5,3.52,0,81000,0.58,50
2023-02-11,Jagatsinghpur,Balikuda,0.4,3.0,0,81000,0.58,50
2023-02-12,Jagatsinghpur,Balikuda,6.0,3.36,0,81000,0.58,50
2023-02-13,Jagatsinghpur,Balikuda,1.1,2.9,0,81000,0.58,50
2023-02-14,Jagatsinghpur,Balikuda,1.6,3.16,0,81000,0.58,50
2023-02-15,Jagatsinghpur,Balikuda,3.3,3.0,0,81000,0.58,50
2023-02-16,Jagatsinghpur,Balikuda,3.2,3.11,0,81000,0.58,50
2023-02-17,Jagatsinghpur,Balikuda,1.5,3.36,0,81000,0.58,50
2023-02-18,Jagatsinghpur,Balikuda,19.4,3.59,0,81000,0.58,50
2023-02-19,Jagatsinghpur,Balikuda,6.5,3.38,0,81000,0.58,50
2023-02-20,Jagatsinghpur,Balikuda,5.3,3.07,0,81000,0.58,57
2023-02-21,Jagatsinghpur,Balikuda,2.1,3.16,0,81000,0.58,50
2023-02-22,Jagatsinghpur,Balikuda,0.3,3.4,0,81000,0.58,50
2023-02-23,Jagatsinghpur,Balikuda,8.0,3.59,0,81000,0.58,50
2023-02-24,Jagatsinghpur,Balikuda,2.7,3.32,0,81000,0.58,50
2023-02-25,Jagatsinghpur,Balikuda,9.2,3.15,0,81000,0.58,50
2023-02-26,Jagatsinghpur,Balikuda,1.6,3.34,0,81000,0.58,50
2023-02-27,Jagatsinghpur,Balikuda,10.6,3.5,0,81000,0.58,50
2023-02-28,Jagatsinghpur,Balikuda,0.2,3.02,0,81000,0.58,50
2023-03-01,Jagatsinghpur,Balikuda,0.1,3.04,0,81000,0.58,50
2023-03-02,Jagatsinghpur,Balikuda,0.2,3.11,0,81000,0.58,50
2023-03-03,Jagatsinghpur,Balikuda,2.4,3.13,0,81000,0.58,50
2023-03-04,Jagatsinghpur,Balikuda,7.3,3.03,0,81000,0.58,50
2023-03-05,Jagatsinghpur,Balikuda,4.5,3.29,0,81000,0.58,50
2023-03-06,Jagatsinghpur,Balikuda,4.2,3.12,0,81000,0.58,50
2023-03-07,Jagatsinghpur,Balikuda,0.5,3.06,0,81000,0.58,50
2023-03-08,Jagatsinghpur,Balikuda,3.1,3.45,0,81000,0.58,50
2023-03-09,Jagatsinghpur,Balikuda,0.9,3.12,0,81000,0.58,50
2023-03-10,Jagatsinghpur,Balikuda,4.7,3.15,0,81000,0.58,50
2023-03-11,Jagatsinghpur,Balikuda,2.2,3.05,0,81000,0.58,50
2023-03-12,Jagatsinghpur,Balikuda,2.9,3.03,0,81000,0.58,50
2023-03-13,Jagatsinghpur,Balikuda,7.4,3.0,0,81000,0.58,50
2023-03-14,Jagatsinghpur,Balikuda,0.4,3.15,0,81000,0.58,52
2023-03-15,Jagatsinghpur,Balikuda,1.1,3.35,0,81000,0.58,50
2023-03-16,Jagatsinghpur,Balikuda,1.0,3.32,0,81000,0.58,50
2023-03-17,Jagatsinghpur,Balikuda,0.3,3.38,0,81000,0.58,50
2023-03-18,Jagatsinghpur,Balikuda,2.0,3.24,0,81000,0.58,50
2023-03-19,Jagatsinghpur,Balikuda,4.4,2.86,0,81000,0.58,50
2023-03-20,Jagatsinghpur,Balikuda,8.4,3.37,0,81000,0.58,50
2023-03-21,Jagatsinghpur,Balikuda,3.7,3.2,0,81000,0.58,50
2023-03-22,Jagatsinghpur,Balikuda,0.3,3.11,0,81000,0.58,50
2023-03-23,Jagatsinghpur,Balikuda,1.4,3.38,0,81000,0.58,50
2023-03-24,Jagatsinghpur,Balikuda,0.3,3.28,0,81000,0.58,50
2023-03-25,Jagatsinghpur,Balikuda,1.7,3.11,0,81000,0.58,50
2023-03-26,Jagatsinghpur,Balikuda,1.6,3.03,0,81000,0.58,50
2023-03-27,Jagatsinghpur,Balikuda,0.3,3.17,0,81000,0.58,50
2023-03-28,Jagatsinghpur,Balikuda,1.1,3.37,0,81000,0.58,50
2023-03-29,Jagatsinghpur,Balikuda,1.6,2.88,0,81000,0.58,50
2023-03-30,Jagatsinghpur,Balikuda,5.9,3.32,0,81000,0.58,50
2023-03-31,Jagatsinghpur,Balikuda,0.9,3.26,0,81000,0.58,59
2023-04-01,Jagatsinghpur,Balikuda,6.2,3.27,0,81000,0.58,50
2023-04-02,Jagatsinghpur,Balikuda,1.2,3.09,0,81000,0.58,50
2023-04-03,Jagatsinghpur,Balikuda,0.6,2.99,0,81000,0.58,50
2023-04-04,Jagatsinghpur,Balikuda,0.6,3.22,0,81000,0.58,50
2023-04-05,Jagatsinghpur,Balikuda,5.2,3.19,0,81000,0.58,50
2023-04-06,Jagatsinghpur,Balikuda,1.2,3.43,0,81000,0.58,50
2023-04-07,Jagatsinghpur,Balikuda,199.6,6.83,12,81000,0.58,1126
2023-04-08,Jagatsinghpur,Balikuda,0.6,3.27,0,81000,0.58,50
2023-04-09,Jagatsinghpur,Balikuda,5.3,3.32,0,81000,0.58,50
2023-04-10,Jagatsinghpur,Balikuda,4.3,3.18,0,81000,0.58,50
2023-04-11,Jagatsinghpur,Balikuda,0.7,3.31,0,81000,0.58,50
2023-04-12,Jagatsinghpur,Balikuda,6.7,3.22,0,81000,0.58,52
2023-04-13,Jagatsinghpur,Balikuda,3.1,3.44,0,81000,0.58,50
2023-04-14,Jagatsinghpur,Balikuda,3.1,3.14,0,81000,0.58,50
2023-04-15,Jagatsinghpur,Balikuda,195.8,6.47,6,81000,0.58,749
2023-04-16,Jagatsinghpur,Balikuda,2.3,3.25,0,81000,0.58,50
2023-04-17,Jagatsinghpur,Balikuda,0.4,3.24,0,81000,0.58,50
2023-04-18,Jagatsinghpur,Balikuda,1.4,2.95,0,81000,0.58,50
2023-04-19,Jagatsinghpur,Balikuda,1.3,2.95,0,81000,0.58,50
2023-04-20,Jagatsinghpur,Balikuda,4.1,3.3,0,81000,0.58,50
2023-04-21,Jagatsinghpur,Balikuda,3.2,3.11,0,81000,0.58,50
2023-04-22,Jagatsinghpur,Balikuda,1.0,3.45,0,81000,0.58,50
2023-04-23,Jagatsinghpur,Balikuda,3.6,3.38,0,81000,0.58,50
2023-04-24,Jagatsinghpur,Balikuda,2.4,3.48,0,81000,0.58,50
2023-04-25,Jagatsinghpur,Balikuda,11.3,3.2,0,81000,0.58,50
2023-04-26,Jagatsinghpur,Balikuda,9.1,3.49,0,81000,0.58,50
2023-04-27,Jagatsinghpur,Balikuda,0.8,3.06,0,81000,0.58,50
2023-04-28,Jagatsinghpur,Balikuda,3.3,2.89,0,81000,0.58,50
2023-04-29,Jagatsinghpur,Balikuda,0.5,2.83,0,81000,0.58,50
2023-04-30,Jagatsinghpur,Balikuda,1.0,3.25,0,81000,0.58,51
2023-05-01,Jagatsinghpur,Balikuda,3.2,3.35,0,81000,0.58,50
2023-05-02,Jagatsinghpur,Balikuda,0.0,3.3,0,81000,0.58,50
2023-05-03,Jagatsinghpur,Balikuda,5.1,3.1,0,81000,0.58,50
2023-05-04,Jagatsinghpur,Balikuda,2.9,3.45,0,81000,0.58,50
2023-05-05,Jagatsinghpur,Balikuda,108.4,5.46,4,81000,0.58,485
2023-05-06,Jagatsinghpur,Balikuda,0.2,3.31,0,81000,0.58,50
2023-05-07,Jagatsinghpur,Balikuda,2.0,3.25,0,81000,0.58,50
2023-05-08,Jagatsinghpur,Balikuda,0.7,3.19,0,81000,0.58,50
2023-05-09,Jagatsinghpur,Balikuda,0.2,3.32,0,81000,0.58,50
2023-05-10,Jagatsinghpur,Balikuda,8.3,3.2,0,81000,0.58,57
2023-05-11,Jagatsinghpur,Balikuda,2.4,3.16,0,81000,0.58,50
2023-05-12,Jagatsinghpur,Balikuda,212.5,6.91,8,81000,0.58,920
2023-05-13,Jagatsinghpur,Balikuda,2.2,3.16,0,81000,0.58,50
2023-05-14,Jagatsinghpur,Balikuda,4.6,3.4,0,81000,0.58,50
2023-05-15,Jagatsinghpur,Balikuda,1.7,3.27,0,81000,0.58,50
2023-05-16,Jagatsinghpur,Balikuda,3.8,3.28,0,81000,0.58,50
